VehicleID,Amount (Million Naira)
VHL14120,2.3017735
VHL10206,6.040904
VHL13595,11.98339
VHL15887,6.8417845
VHL12672,4.2647734
VHL19770,5.1083837
VHL13026,12.510853
VHL12635,8.89335
VHL14014,5.2907476
VHL19238,5.2647963
VHL18156,4.4288387
VHL13087,6.3008604
VHL13743,1.497682
VHL19323,116.19798
VHL16129,6.006707
VHL17626,6.7401485
VHL14525,1.1576877
VHL15597,182.65793
VHL19429,6.3008604
VHL14074,16.664581
VHL17422,65.79001
VHL11861,36.56279
VHL19828,25.921068
VHL14000,3.4179592
VHL12312,4.9310603
VHL16257,5.3309526
VHL14859,6.7332807
VHL16048,2.3219738
VHL14039,0.6199847
VHL10296,2.9775934
VHL14949,1.1632588
VHL17034,32.26789
VHL17149,16.328876
VHL19677,8.89335
VHL14433,4.2730746
VHL16582,5.477578
VHL10059,9.831836
VHL17140,12.510853
VHL10364,4.8885627
VHL16932,4.2730746
VHL18587,6.032378
VHL13635,1.3255208
VHL18371,34.88443
VHL19622,14.725769
VHL18669,19.44988
VHL17359,2.8940399
VHL19788,10.403144
VHL19078,15.18691
VHL12673,2.0228043
VHL17895,1.6689547
VHL18950,24.924381
VHL13562,48.958565
VHL11306,20.350735
VHL15496,4.1077785
VHL11927,18.755568
VHL10392,28.72264
VHL14124,5.751763
VHL12586,5.662043
VHL12895,3.9820743
VHL18481,5.0937033
VHL11310,3.6402214
VHL15810,1.6813985
VHL16037,8.996636
VHL19627,30.653303
VHL11152,21.022888
VHL17698,36.56279
VHL19815,72.78456
VHL18192,4.0045776
VHL19720,1.5574201
VHL11686,9.61014
VHL18649,6.006707
VHL12765,6.1470094
VHL10026,18.332323
VHL11001,10.865781
VHL13433,7.880987
VHL17827,3.4819381
VHL12344,7.477888
VHL17308,45.936928
VHL18722,2.2570655
VHL17199,5.6112447
VHL15338,3.9820032
VHL16946,7.0918446
VHL11039,2.8857732
VHL18017,13.364734
VHL15945,20.465643
VHL14724,4.7705283
VHL15314,31.54992
VHL14276,5.3057017
VHL17883,0.7401135
VHL14385,18.58498
VHL18665,0.32211536
VHL15936,51.16215
VHL19518,5.6112447
VHL13530,0.7401135
VHL17861,5.046482
VHL10966,42.64724
VHL11652,9.430846
VHL16641,22.422596
VHL12017,23.50518
VHL14856,2.546779
VHL16801,5.0937033
VHL16814,28.72264
VHL13748,5.680553
VHL13104,11.271265
VHL10022,20.24064
VHL14787,4.7714567
VHL19015,4.1077766
VHL11089,5.198911
VHL13873,4.2730746
VHL15486,25.729095
VHL13253,0.8578805
VHL15232,-0.17317915
VHL18914,7.345986
VHL14922,5.1772146
VHL14541,3.2335978
VHL15820,23.030308
VHL10710,5.7188015
VHL11752,0.5214173
VHL13868,4.5156913
VHL17442,28.660387
VHL14571,14.085457
VHL17155,3.9923306
VHL11093,7.8272943
VHL18280,3.230204
VHL18425,3.4546552
VHL10175,1.1430585
VHL15307,9.726787
VHL18062,6.049205
VHL18972,4.991659
VHL11185,5.4371815
VHL10343,4.428071
VHL10450,4.1169376
VHL19621,7.128403
VHL14502,5.1083837
VHL12768,7.1134377
VHL19922,10.897717
VHL10824,19.896496
VHL16646,7.7714763
VHL15462,6.662185
VHL15801,6.1470094
VHL10322,8.876796
VHL15613,16.65747
VHL17756,4.2730746
VHL16186,19.897535
VHL19061,5.6425114
VHL13446,38.888176
VHL10599,10.979593
VHL18255,17.587534
VHL17948,8.121358
VHL17616,0.40064442
VHL17664,50.10774
VHL18299,2.6563969
VHL18959,8.406958
VHL10473,10.403144
VHL17271,16.328876
VHL19798,6.15531
VHL17935,112.324196
VHL10245,25.729095
VHL15041,2.086583
VHL15001,6.904368
VHL16287,1.3735423
VHL13974,20.186033
VHL15764,29.894974
VHL18888,3.6567526
VHL14882,8.416926
VHL19424,6.1693664
VHL13785,199.9059
VHL10783,11.359177
VHL19808,4.441349
VHL18890,16.225395
VHL13440,7.4719014
VHL13285,7.5616617
VHL18805,42.93046
VHL18550,0.6515704
VHL10061,7.09227
VHL18522,19.87571
VHL16813,5.9405236
VHL11036,11.670909
VHL12107,22.2689
VHL17826,11.271265
VHL14449,1.6990236
VHL14938,1.2688844
VHL14098,13.364734
VHL19241,4.065281
VHL17856,3.8966374
VHL18900,4.1077766
VHL11133,11.195796
VHL11687,27.104372
VHL12719,1.619573
VHL15531,4.2347636
VHL17329,47.27123
VHL16806,1.6832954
VHL11582,2.2567828
VHL16362,2.882194
VHL11119,2.6468024
VHL13806,28.72264
VHL11733,2.3645144
VHL18959,84.55072
VHL17287,2.086583
VHL11709,6.0427647
VHL19793,5.680553
VHL19880,2.3219738
VHL19964,23.660303
VHL12784,19.798475
VHL17371,11.922374
VHL12439,2.8432758
VHL16652,5.3722396
VHL17836,11.894941
VHL16597,6.2852764
VHL18707,6.3008604
VHL16683,9.457899
VHL15365,1.6576145
VHL13507,7.477888
VHL14459,26.08648
VHL19300,7.8582435
VHL18418,11.747067
VHL15350,3.2716393
VHL15927,3.3615203
VHL12985,14.804335
VHL10426,11.3520355
VHL10506,5.7883143
VHL11042,17.038483
VHL18043,5.680553
VHL16258,6.3008604
VHL19326,6.0751843
VHL15424,13.852146
VHL19014,7.1019354
VHL11310,8.531664
VHL12927,7.0414824
VHL10082,7.4401326
VHL10068,17.036945
VHL13660,3.7896566
VHL18810,7.8272943
VHL17666,28.60341
VHL18022,4.1694517
VHL11237,20.465643
VHL17240,12.510853
VHL13512,8.43771
VHL10596,59.921787
VHL10073,8.374254
VHL13719,1.5357233
VHL10077,1.1632588
VHL13151,5.307294
VHL12499,4.040908
VHL18832,19.35058
VHL16790,9.164317
VHL13880,36.873493
VHL19448,5.7188015
VHL15860,8.013489
VHL14538,5.854862
VHL16505,12.421503
VHL11544,19.691624
VHL19830,8.565072
VHL10194,6.1641207
VHL15744,3.3615203
VHL10957,3.3420882
VHL12568,4.175694
VHL19448,13.407231
VHL14417,2.174138
VHL10368,11.359177
VHL10806,3.226629
VHL17414,7.8794956
VHL14892,2.174138
VHL17933,10.310499
VHL15852,31.090523
VHL10505,22.497404
VHL18345,17.045618
VHL13294,11.000013
VHL18253,11.371363
VHL17152,8.43771
VHL12883,60.91638
VHL16101,8.854824
VHL15563,11.975088
VHL10313,4.866201
VHL18291,1.1632588
VHL13553,5.477578
VHL11440,3.3714545
VHL15887,5.734676
VHL17489,16.960854
VHL16271,8.574416
VHL15007,50.75814
VHL15329,16.458706
VHL13826,4.2467813
VHL11568,6.904368
VHL13578,5.6441483
VHL16302,2.2764115
VHL12677,5.435041
VHL18866,4.9398413
VHL11976,3.0823684
VHL17817,20.186033
VHL16893,3.7586505
VHL11075,1.3680866
VHL14865,6.568143
VHL13535,3.2018209
VHL16299,31.54992
VHL19327,3.379041
VHL10055,4.9375443
VHL14258,4.9254756
VHL11527,2.798752
VHL17682,4.77109
VHL10073,5.2680244
VHL14599,25.20086
VHL15495,5.800561
VHL13387,0.22682035
VHL19505,4.8088417
VHL16307,1.5930154
VHL11034,43.06774
VHL13625,2.928735
VHL19623,5.662043
VHL10838,1.5357233
VHL11711,4.3897114
VHL14148,2.531384
VHL15745,2.1133857
VHL15705,4.517768
VHL14767,15.18691
VHL10108,5.010413
VHL17818,2.882194
VHL18324,7.514786
VHL19741,12.017586
VHL11815,8.341035
VHL18939,6.8986034
VHL18042,0.32211536
VHL13176,2.1941376
VHL16859,3.8930721
VHL14405,3.1713686
VHL14751,29.915886
VHL18416,2.882194
VHL13952,8.43771
VHL14726,2.1539378
VHL11889,6.836625
VHL12851,25.962404
VHL12862,4.0834055
VHL14262,5.275894
VHL13520,8.89335
VHL14967,2.9343176
VHL14728,8.306637
VHL15340,6.7114096
VHL14760,7.128403
VHL18498,2.449863
VHL18440,5.179726
VHL18477,6.534171
VHL16456,8.489166
VHL19596,2.3219738
VHL19616,16.674616
VHL12885,21.321373
VHL13080,4.180002
VHL10988,6.013343
VHL16251,3.1654825
VHL16941,4.428071
VHL19708,7.09041
VHL13116,27.580671
VHL17823,7.3306775
VHL14587,9.601838
VHL16807,2.3017735
VHL15706,5.6195455
VHL19568,6.3008604
VHL12877,32.062706
VHL16412,1.8507036
VHL18036,65.6439
VHL16860,15.18691
VHL14755,1.7863852
VHL19234,23.660303
VHL13272,2.174138
VHL16892,1.497682
VHL17413,17.141518
VHL18817,2.1941376
VHL11681,6.3008604
VHL10192,32.517414
VHL16374,5.6195455
VHL17630,9.5386715
VHL15610,2.8432758
VHL11364,3.251491
VHL13136,27.104372
VHL10038,6.4623456
VHL12580,6.4719152
VHL14253,7.320044
VHL17421,12.41323
VHL15458,2.3221502
VHL12574,4.0878105
VHL14109,9.7747345
VHL15943,5.628356
VHL17404,3.905582
VHL14940,9.601838
VHL16625,14.345413
VHL12066,5.6476293
VHL12899,6.5598445
VHL11652,8.978825
VHL17554,128.96236
VHL11567,6.013343
VHL10163,5.1508813
VHL10355,14.578724
VHL12041,4.519128
VHL13416,10.835598
VHL15974,2.2426233
VHL12082,5.764433
VHL12319,2.2681103
VHL12556,4.1401663
VHL18675,2.6928425
VHL13381,1.361521
VHL14325,47.27123
VHL15875,6.4018817
VHL10638,5.800561
VHL10544,5.736385
VHL11654,3.0363598
VHL14423,0.32211536
VHL14569,6.153024
VHL15007,1.8028893
VHL18221,23.042109
VHL10785,1.7325565
VHL16546,1.9956186
VHL19173,10.865781
VHL11731,11.401674
VHL18180,8.394009
VHL19452,5.2647963
VHL16163,7.0464396
VHL14877,4.2730746
VHL10102,23.89113
VHL16046,12.510853
VHL13684,17.547552
VHL18749,42.923103
VHL15304,8.951453
VHL10117,46.84121
VHL19957,3.1991017
VHL19132,3.5825255
VHL15383,9.909877
VHL10136,27.81398
VHL17919,3.6087751
VHL11444,2.6439047
VHL18795,26.004902
VHL12062,7.720556
VHL15890,11.021978
VHL17372,36.873493
VHL12038,10.310499
VHL19368,1.5357233
VHL10476,4.2730746
VHL14079,2.1933799
VHL10401,4.307271
VHL12810,39.68407
VHL19466,1.1632588
VHL15757,4.8149643
VHL15894,2.1500854
VHL18056,8.861008
VHL16634,4.1401663
VHL16608,3.230204
VHL19831,2.0441966
VHL13863,12.340639
VHL11159,4.517839
VHL15412,12.355023
VHL10730,4.519128
VHL17248,3.6567526
VHL16421,16.951975
VHL11328,5.6195455
VHL18439,5.734676
VHL12340,5.477578
VHL10461,4.321698
VHL15024,4.866201
VHL11850,17.003351
VHL16423,8.416926
VHL16427,11.153298
VHL13444,2.1941376
VHL16609,-0.15334761
VHL11522,6.032378
VHL11433,12.663829
VHL15853,1.3735423
VHL14168,4.435964
VHL19004,8.190727
VHL10827,32.586082
VHL19998,4.800541
VHL14997,1.2758784
VHL15827,8.634618
VHL18844,3.8516438
VHL10076,8.565072
VHL16342,0.7401135
VHL19420,2.694439
VHL12762,3.9317007
VHL16916,2.9164279
VHL10660,6.30602
VHL18142,7.345986
VHL13721,5.954275
VHL18101,8.055986
VHL11732,2.466806
VHL14351,3.9480793
VHL16617,3.7488017
VHL13840,6.3143015
VHL10596,2.8577392
VHL19148,2.2681103
VHL16845,13.018303
VHL17262,10.074436
VHL17801,8.565072
VHL18039,18.18045
VHL15369,9.5386715
VHL14483,3.4383197
VHL19700,7.0889373
VHL15877,18.8862
VHL15552,11.710784
VHL18756,13.364734
VHL10301,15.249654
VHL17678,6.1523232
VHL17604,1.1632588
VHL17969,64.95349
VHL17089,9.02493
VHL13239,64.96249
VHL12466,4.040908
VHL16020,12.017586
VHL15014,4.2802353
VHL13302,3.686114
VHL17986,5.7188015
VHL14724,8.89335
VHL15147,4.0535917
VHL15325,4.435964
VHL16131,11.606221
VHL14868,1.1787908
VHL15382,22.518335
VHL12164,6.15531
VHL11723,6.7401485
VHL14888,5.0937033
VHL17997,3.0443263
VHL11576,6.904368
VHL16048,6.183394
VHL17795,6.1470094
VHL15642,6.1693664
VHL13953,10.35985
VHL10189,15.434051
VHL13338,4.1077785
VHL19247,39.760696
VHL16429,14.981456
VHL10272,3.649048
VHL12716,4.2647734
VHL12652,6.82104
VHL13545,15.988632
VHL11323,4.586261
VHL15121,19.379469
VHL17568,10.118072
VHL11886,7.3248553
VHL17402,10.897717
VHL10243,10.018699
VHL13407,3.2427738
VHL12149,2.586058
VHL11037,9.164317
VHL17924,17.71979
VHL12180,13.200759
VHL14683,7.514786
VHL18920,2.694439
VHL12024,2.882194
VHL13968,125.13048
VHL11079,2.8432758
VHL14355,1.2422626
VHL11824,2.8761199
VHL19942,3.7376137
VHL12917,59.804436
VHL15326,31.435452
VHL13585,4.3972015
VHL12069,4.611176
VHL17056,7.5836773
VHL10515,7.098711
VHL16435,4.277261
VHL17564,1.1632588
VHL18798,3.9667776
VHL10222,7.3306775
VHL17645,5.9765787
VHL10810,0.7826109
VHL14216,5.332419
VHL13799,3.5426576
VHL19965,3.4546552
VHL18568,10.361953
VHL17957,6.0292206
VHL11023,6.006707
VHL17797,7.3248553
VHL16174,7.1543016
VHL15112,2.174138
VHL10167,5.332419
VHL18749,4.315572
VHL16276,6.006707
VHL15593,11.271265
VHL18474,3.729249
VHL13000,5.5673456
VHL10796,5.1071663
VHL16443,16.85148
VHL13954,10.865781
VHL12761,6.836625
VHL17916,9.188859
VHL13145,10.973802
VHL19331,12.41323
VHL15623,15.195211
VHL13922,15.181976
VHL11222,2.694439
VHL15425,11.975088
VHL19072,1.7863852
VHL18649,10.40445
VHL14730,1.1632588
VHL12512,10.118072
VHL18486,0.32211536
VHL13182,4.9638367
VHL19735,9.388349
VHL13370,25.75041
VHL15038,10.118072
VHL13034,3.484235
VHL16581,23.030308
VHL12113,7.0464396
VHL16914,15.195211
VHL18231,17.08098
VHL14192,4.910272
VHL10404,5.332419
VHL10084,39.068638
VHL13855,27.934097
VHL14027,4.2347636
VHL16209,2.0110135
VHL11144,28.665329
VHL18646,5.418214
VHL16431,6.15531
VHL16873,3.2136846
VHL19594,13.498715
VHL18630,6.3233123
VHL17288,3.7520158
VHL13113,5.787398
VHL18865,5.3231845
VHL18260,5.500562
VHL13198,25.672272
VHL11475,5.054892
VHL18584,13.018303
VHL14768,26.892382
VHL16073,6.1641207
VHL15742,3.4546552
VHL18879,0.7401135
VHL12038,3.1511836
VHL19728,7.881751
VHL17986,1.9093075
VHL18819,2.9767432
VHL12225,0.32211536
VHL19157,7.19795
VHL19615,4.6610055
VHL17175,2.508561
VHL13050,7.733915
VHL13123,1.497682
VHL16065,3.3870516
VHL12484,1.497682
VHL11338,13.060801
VHL17289,3.1099403
VHL15447,2.0228043
VHL18803,6.006707
VHL18294,4.8088417
VHL15133,4.517839
VHL10657,3.5301158
VHL10619,7.514786
VHL17912,11.271265
VHL18164,7.514786
VHL14504,5.307294
VHL18885,4.0120974
VHL10118,4.2792006
VHL17852,3.4546552
VHL18834,7.985322
VHL11508,6.881117
VHL17633,2.2460554
VHL15893,6.904368
VHL14089,16.960854
VHL18800,63.408432
VHL12314,1.497682
VHL18047,18.755568
VHL11118,4.040908
VHL17922,3.3845856
VHL17121,0.7401135
VHL13960,5.477578
VHL15350,5.241409
VHL17939,4.321698
VHL11888,9.563349
VHL17044,3.7376137
VHL10290,45.306656
VHL19497,14.713889
VHL17807,8.909129
VHL11467,64.380844
VHL14703,16.332863
VHL17518,5.662043
VHL19578,2.2460554
VHL10425,27.104372
VHL11304,0.32211536
VHL10086,4.2802353
VHL19512,4.0922976
VHL13350,3.7520158
VHL12694,66.03247
VHL12838,48.144203
VHL16255,2.3372273
VHL15196,7.8384895
VHL16844,8.565072
VHL10977,8.417234
VHL18145,7.8794956
VHL12297,3.3133183
VHL15274,11.05963
VHL15478,9.552247
VHL16940,4.7114587
VHL14407,1.5776204
VHL19544,5.637802
VHL10519,20.33198
VHL16928,2.6217327
VHL11692,4.7974806
VHL15180,6.013343
VHL19040,3.0562088
VHL11628,5.1083837
VHL19845,2.882194
VHL16574,69.83659
VHL14807,6.327565
VHL11188,15.229407
VHL18077,34.81183
VHL14836,4.9086986
VHL13406,1.8017744
VHL18365,1.6990236
VHL18328,0.7401135
VHL14695,2.6563969
VHL12724,6.740361
VHL10202,5.6425114
VHL12815,2.6660497
VHL12630,20.36571
VHL14283,14.345413
VHL18698,3.234235
VHL10141,4.371292
VHL16204,6.542472
VHL11310,5.868948
VHL18878,3.419475
VHL19310,7.2915297
VHL18219,4.428071
VHL13108,5.086769
VHL14070,44.349243
VHL16891,3.9820743
VHL10398,5.6441483
VHL12755,3.4971526
VHL12995,4.315572
VHL12158,4.517839
VHL17814,20.186033
VHL15098,2.2426233
VHL13066,16.304512
VHL13362,2.694439
VHL13443,2.4998412
VHL18173,2.1941376
VHL16277,8.416926
VHL17380,6.30602
VHL18129,9.027584
VHL11891,2.2570655
VHL11042,5.329742
VHL16137,6.9676037
VHL13400,3.1734133
VHL19399,27.104372
VHL16723,3.974198
VHL12416,9.717967
VHL10350,3.226629
VHL13811,1.1787908
VHL13916,4.8088417
VHL11857,3.6544063
VHL12040,6.598024
VHL10872,8.854475
VHL14351,18.18045
VHL18230,6.49004
VHL14851,21.475634
VHL19426,8.144502
VHL12795,8.483089
VHL16882,20.24064
VHL15924,3.8930721
VHL10807,1.6788235
VHL10611,4.1313066
VHL15296,3.8966374
VHL11333,7.5204167
VHL18616,3.749212
VHL15633,7.477888
VHL15157,2.711988
VHL16982,2.965167
VHL13879,20.186033
VHL17585,5.7188015
VHL13116,4.7509656
VHL16982,2.1539378
VHL18017,9.388349
VHL19155,9.831836
VHL19997,1.5357233
VHL19660,4.9638367
VHL19990,7.8272943
VHL13582,4.250708
VHL15998,11.135144
VHL13285,1.114105
VHL16586,3.6087751
VHL15120,4.065281
VHL14954,8.876796
VHL18066,2.7621791
VHL13559,7.049347
VHL14707,10.403144
VHL12562,8.964631
VHL15527,0.5866972
VHL12878,7.2915297
VHL12507,1.8017744
VHL14699,1.8746479
VHL14730,10.137603
VHL16614,5.6195455
VHL13024,5.477578
VHL19915,7.5822043
VHL13101,4.439699
VHL13052,4.133381
VHL19820,41.188774
VHL11562,2.9878209
VHL16424,13.541213
VHL10876,11.033981
VHL12199,6.662185
VHL17320,8.341035
VHL13599,4.715767
VHL15761,3.9317007
VHL12114,1.5357233
VHL14797,2.3017735
VHL10360,15.548709
VHL11344,24.172276
VHL13709,1.8022854
VHL19962,13.933806
VHL11021,2.8257556
VHL11988,9.429114
VHL18459,3.1529071
VHL12547,8.383533
VHL17688,11.975088
VHL10267,59.93864
VHL17363,16.26899
VHL19946,14.042959
VHL17698,5.477578
VHL10234,2.2885222
VHL13897,11.271265
VHL13543,4.4621572
VHL11002,9.924113
VHL19102,4.3172874
VHL17633,94.66773
VHL18124,4.800541
VHL16120,2.6687722
VHL19186,8.731864
VHL18664,5.6112447
VHL17083,41.188774
VHL13077,9.164317
VHL17267,6.9468656
VHL18565,16.674616
VHL13814,11.026027
VHL18967,20.179405
VHL13503,7.477888
VHL13644,1.1430585
VHL17079,4.180002
VHL15239,10.049587
VHL17245,1.1430585
VHL10153,100.577354
VHL19693,2.531384
VHL10773,5.3749166
VHL11413,2.0223336
VHL10223,21.708992
VHL18530,1.1576877
VHL12551,6.7646637
VHL17602,4.754983
VHL13375,25.729095
VHL13337,26.043982
VHL18551,7.8384895
VHL17882,2.7450998
VHL17761,4.4674664
VHL12646,6.183394
VHL15219,12.433224
VHL14365,6.202615
VHL16915,2.086583
VHL10906,3.226629
VHL13513,2.4546728
VHL14542,8.876796
VHL14200,6.904368
VHL18013,7.7714763
VHL14772,8.531664
VHL13641,7.0479126
VHL15001,5.0226135
VHL10409,7.1375837
VHL12698,11.606221
VHL14128,13.974991
VHL10621,2.694439
VHL13729,7.9136925
VHL16191,8.72862
VHL11188,8.951453
VHL14810,27.81398
VHL16357,0.32211536
VHL18353,5.1845827
VHL15843,4.4674664
VHL10210,3.4179592
VHL17457,4.6610055
VHL11022,7.8794956
VHL16541,4.516196
VHL17647,2.310608
VHL11229,35.257027
VHL17996,3.1713686
VHL17089,3.4688122
VHL19543,10.145905
VHL19715,28.72264
VHL17944,8.43771
VHL16820,35.420822
VHL14857,7.881751
VHL17512,5.800561
VHL16649,13.060801
VHL14838,14.83362
VHL14568,4.315572
VHL17525,7.9019475
VHL16117,7.049347
VHL13135,4.2792006
VHL19812,17.400948
VHL17027,5.1083837
VHL14654,4.2730746
VHL12420,8.121275
VHL10360,7.0464396
VHL13629,18.325502
VHL16737,7.0464396
VHL15446,6.904368
VHL10946,2.8637366
VHL13953,1.1632588
VHL17303,17.038483
VHL15447,2.6439047
VHL12854,7.2915297
VHL12567,6.911054
VHL19137,2.8577392
VHL19411,4.392417
VHL10923,1.5357233
VHL17236,7.289867
VHL19462,19.536818
VHL13097,5.6476293
VHL19969,4.6685667
VHL11860,3.0443263
VHL18943,3.4645007
VHL11672,12.431085
VHL10815,4.2647734
VHL16245,3.686114
VHL14969,14.578724
VHL19652,3.0443263
VHL11330,4.303679
VHL19827,26.004902
VHL10484,4.3874083
VHL11394,1.1232316
VHL18787,33.57818
VHL11803,5.0937033
VHL12784,11.975088
VHL17216,9.7747345
VHL10033,11.099092
VHL11776,1.391338
VHL14947,9.581169
VHL17522,4.040908
VHL14197,2.882194
VHL13071,1.5357233
VHL17406,3.8036597
VHL12174,10.991484
VHL12440,4.5107193
VHL12462,4.428071
VHL12158,5.6195455
VHL14899,2.882194
VHL11281,12.283249
VHL10913,12.519155
VHL19630,5.0937033
VHL19709,3.118362
VHL14819,6.3008604
VHL15381,3.5265346
VHL14781,2.2681103
VHL18728,9.581169
VHL16520,1.5357233
VHL10643,82.52246
VHL19438,25.635986
VHL14103,-0.51578355
VHL19088,3.9696002
VHL15456,8.383533
VHL16411,19.379469
VHL19044,1.619573
VHL15194,15.930539
VHL11490,3.419475
VHL13904,5.7188015
VHL15148,27.175901
VHL10918,7.9019475
VHL19119,17.08098
VHL10313,9.343918
VHL17176,30.329073
VHL17166,4.441349
VHL11166,3.4179592
VHL19144,14.768267
VHL17259,51.47842
VHL11965,18.898312
VHL13791,4.3732643
VHL12309,9.164317
VHL18687,-0.2717651
VHL10199,7.547317
VHL18562,8.653094
VHL14042,12.017586
VHL19017,5.6195455
VHL18805,2.174138
VHL18622,10.973802
VHL14045,33.031788
VHL17010,4.5261397
VHL16993,2.6356034
VHL16050,4.2730746
VHL16363,1.5357233
VHL10287,1.6576145
VHL19873,17.046783
VHL15450,9.429114
VHL14789,4.428071
VHL14379,1.1430585
VHL10911,9.153239
VHL10449,11.033981
VHL19705,8.731864
VHL14766,9.684289
VHL16203,11.195796
VHL14855,3.234235
VHL14661,139.4204
VHL19859,1.2057562
VHL14028,6.104757
VHL14991,1.6990236
VHL15291,3.7376137
VHL16047,9.997027
VHL12253,5.1071663
VHL10428,3.686114
VHL15237,62.42689
VHL16101,8.7616
VHL16143,18.783226
VHL10257,14.085457
VHL16662,50.09792
VHL19799,22.31792
VHL14241,7.3482857
VHL17705,14.768267
VHL17529,0.3019152
VHL15191,7.4719014
VHL17451,5.6441483
VHL17879,4.2647734
VHL19264,5.0250015
VHL19009,27.623169
VHL10568,4.2730746
VHL19545,9.429114
VHL16822,6.904368
VHL10957,26.969381
VHL15607,4.517839
VHL12093,134.6201
VHL19096,25.962404
VHL18288,8.070324
VHL11310,4.4705687
VHL19333,30.859432
VHL13823,10.118072
VHL19965,3.9480793
VHL16917,5.500562
VHL11177,1.1632588
VHL16853,20.637972
VHL18554,40.502567
VHL18562,11.260037
VHL10753,9.280511
VHL16804,4.2792006
VHL18774,17.457144
VHL15561,3.4546552
VHL12265,9.388349
VHL10021,5.6112447
VHL18216,4.2730746
VHL18297,41.188774
VHL15781,0.7401135
VHL12134,5.0250015
VHL12909,4.1077785
VHL19963,17.00312
VHL16014,2.1539378
VHL14675,5.500562
VHL19999,1.5357233
VHL15433,3.7488017
VHL12937,2.5466032
VHL11373,42.809196
VHL17859,3.7314394
VHL10314,14.345413
VHL18773,6.82104
VHL16942,4.1077785
VHL18334,3.9992568
VHL17910,2.882194
VHL18494,7.4372754
VHL12860,2.6984088
VHL10204,21.319567
VHL19924,12.340639
VHL13255,5.0937033
VHL12057,10.01909
VHL19296,7.881751
VHL10104,11.2130575
VHL14185,19.247223
VHL15914,4.175694
VHL11633,6.699968
VHL10331,1.497682
VHL15981,7.3340273
VHL18376,9.513822
VHL14890,6.049205
VHL14283,25.729095
VHL15877,0.93310654
VHL10019,9.280511
VHL10439,4.5107193
VHL18436,30.437508
VHL11989,5.332419
VHL19813,9.867379
VHL15869,13.328917
VHL13464,4.441349
VHL14974,8.549253
VHL13446,6.598024
VHL11326,3.9903755
VHL12561,3.4688122
VHL12421,7.049347
VHL15061,21.792374
VHL16174,9.5386715
VHL14500,15.229407
VHL16937,15.733225
VHL13576,15.229407
VHL12458,4.9605474
VHL11965,9.95051
VHL11890,3.3615203
VHL14930,2.7369363
VHL16445,4.422107
VHL11308,15.18691
VHL17652,9.016481
VHL13004,21.475634
VHL10262,7.0464396
VHL13111,2.285121
VHL13568,6.3008604
VHL12606,6.4719152
VHL15786,6.006707
VHL11054,35.73152
VHL15167,4.7008767
VHL14716,25.72862
VHL11763,6.254566
VHL17885,6.3008604
VHL16048,4.8925266
VHL17032,5.8069305
VHL10344,11.102128
VHL13463,7.477888
VHL12903,2.5466032
VHL14551,30.653303
VHL14763,4.2802353
VHL19270,7.09041
VHL12817,9.867379
VHL18354,5.628356
VHL12185,4.1959934
VHL14983,17.08098
VHL15530,7.628008
