VehicleID,Amount (Million Naira)
VHL11927,20.739288
VHL10392,28.801298
VHL14124,7.056383
VHL12586,6.795947
VHL12895,5.0192513
VHL18481,5.3070993
VHL11310,4.35215
VHL15810,3.2577395
VHL16037,10.0181675
VHL19627,32.62121
VHL11152,19.257713
VHL17698,28.801298
VHL19815,78.96875
VHL18192,4.5899177
VHL19720,1.8572824
VHL11686,10.052819
VHL18649,7.210981
VHL12765,6.6087713
VHL10026,20.973175
VHL11001,11.025661
VHL13433,10.058286
VHL17827,4.173447
VHL12344,7.9459944
VHL17308,46.840984
VHL18722,3.855719
VHL17199,6.795947
VHL15338,3.8946877
VHL16946,7.9244313
VHL11039,3.799276
VHL18017,14.267687
VHL15945,21.073196
VHL14724,5.1895123
VHL15314,35.57889
VHL14276,6.573483
VHL17883,1.2397432
VHL14385,22.295832
VHL18665,0.37927145
VHL15936,51.647503
VHL19518,6.795947
VHL13530,-0.14024985
VHL17861,4.775431
VHL10966,41.69256
VHL11652,9.907052
VHL16641,25.281616
VHL12017,21.120138
VHL14856,2.195958
VHL16801,5.699364
VHL16814,28.801298
VHL13748,6.056953
VHL13104,16.366253
VHL10022,28.31229
VHL14787,6.6098204
VHL19015,5.148741
VHL11089,5.6722183
VHL13873,5.697085
VHL15486,26.58211
VHL13253,0.74864113
VHL15232,0.8918083
VHL18914,8.4886055
VHL14922,6.142582
VHL14541,4.206706
VHL15820,22.023924
VHL10710,6.071814
VHL11752,2.0665522
VHL13868,5.699364
VHL17442,35.400364
VHL14571,14.195543
VHL17155,5.0593123
VHL11093,7.9277115
VHL18280,3.888912
VHL18425,5.1676207
VHL10175,2.0297623
VHL15307,10.164465
VHL18062,7.210981
VHL18972,6.6306744
VHL11185,5.0530915
VHL10343,5.007264
VHL10450,5.3510885
VHL19621,7.483804
VHL14502,6.160364
VHL12768,13.259491
VHL19922,11.50989
VHL10824,22.227345
VHL16646,8.861628
VHL15462,7.5093975
VHL15801,6.799227
VHL10322,8.908242
VHL15613,13.736477
VHL17756,5.541544
VHL16186,21.26206
VHL19061,5.488985
VHL13446,32.098434
VHL10599,9.979618
VHL18255,16.657251
VHL17948,8.790262
VHL17616,1.1721935
VHL17664,46.17127
VHL18299,3.7131126
VHL18959,9.0320215
VHL10473,11.078378
VHL17271,16.217
VHL19798,6.799227
VHL17935,112.32432
VHL10245,26.189844
VHL15041,2.3717225
VHL15001,7.5093975
VHL16287,3.1779222
VHL13974,28.499773
VHL15764,34.21622
VHL18888,5.186232
VHL14882,10.1838875
VHL19424,7.2781377
VHL13785,196.89534
VHL10783,12.952951
VHL19808,5.3114223
VHL18890,16.466805
VHL13440,7.6003637
VHL13285,8.031288
VHL18805,41.08768
VHL18550,0.5614667
VHL10061,9.634164
VHL18522,25.480665
VHL16813,6.9032464
VHL11036,12.981825
VHL12107,28.317577
VHL17826,16.366253
VHL14449,2.0330417
VHL14938,1.9566889
VHL14098,14.267687
VHL19241,4.2981405
VHL17856,5.186232
VHL18900,4.7419767
VHL11133,12.050069
VHL11687,27.104881
VHL12719,2.4804683
VHL15531,5.186232
VHL17329,69.39151
VHL16806,3.8194785
VHL11582,1.951271
VHL16362,3.7518494
VHL11119,3.3142676
VHL13806,28.801298
VHL11733,3.7903962
VHL18959,85.77913
VHL17287,1.9566889
VHL11709,8.848101
VHL19793,6.056953
VHL19880,3.2624066
VHL19964,23.815289
VHL12784,19.460522
VHL17371,12.053349
VHL12439,3.799276
VHL16652,6.3800583
VHL17836,12.956231
VHL16597,6.645485
VHL18707,7.4077454
VHL16683,9.9359255
VHL15365,2.6529877
VHL13507,8.361028
VHL14459,28.278526
VHL19300,8.357748
VHL18418,12.501731
VHL15350,4.0708017
VHL15927,4.7674417
VHL12985,15.009026
VHL10426,36.62064
VHL10506,6.65156
VHL11042,16.998375
VHL18043,6.056953
VHL16258,7.0154805
VHL19326,7.4277005
VHL15424,14.195543
VHL19014,9.695439
VHL11310,9.498395
VHL12927,8.600352
VHL10082,7.5126777
VHL10068,17.928041
VHL13660,4.841527
VHL18810,7.9277115
VHL17666,32.314316
VHL18022,5.0593123
VHL11237,21.073196
VHL17240,11.483722
VHL13512,8.587353
VHL10596,53.718666
VHL10073,10.214766
VHL13719,2.6529877
VHL10077,2.6638682
VHL13151,6.5939183
VHL12499,4.984494
VHL18832,27.824766
VHL16790,9.932646
VHL13880,33.63963
VHL19448,6.820006
VHL15860,7.9218607
VHL14538,6.5840783
VHL16505,13.460956
VHL11544,21.195917
VHL19830,8.879367
VHL10194,6.395462
VHL15744,4.7674417
VHL10957,2.8288887
VHL12568,5.4745035
VHL19448,14.267687
VHL14417,3.276249
VHL10368,12.952951
VHL10806,4.586636
VHL17414,9.219195
VHL14892,3.276249
VHL17933,10.595569
VHL15852,32.098434
VHL10505,27.112423
VHL18345,26.200893
VHL13294,11.342339
VHL18253,11.936215
VHL17152,8.587353
VHL12883,70.93746
VHL16101,9.477018
VHL15563,11.480442
VHL10313,6.160364
VHL18291,2.0436046
VHL13553,6.3800583
VHL11440,4.328394
VHL15887,5.8286986
VHL17489,17.22201
VHL16271,15.093962
VHL15007,45.08503
VHL15329,16.466805
VHL13826,6.728104
VHL11568,7.5093975
VHL13578,5.92043
VHL16302,3.7219028
VHL12677,6.65156
VHL18866,6.543772
VHL11976,3.888912
VHL17817,28.499773
VHL16893,5.7751913
VHL11075,3.1917646
VHL14865,5.8315983
VHL13535,1.8573521
VHL16299,35.57889
VHL19327,3.802557
VHL10055,6.3028784
VHL14258,5.148741
VHL11527,3.7811818
VHL17682,7.138347
VHL10073,4.930378
VHL14599,28.063017
VHL15495,6.597199
VHL13387,1.5507914
VHL19505,5.544824
VHL16307,1.2798119
VHL11034,73.9088
VHL13625,2.7510233
VHL19623,6.795947
VHL10838,2.6101596
VHL11711,4.38645
VHL14148,1.9969101
VHL15745,2.0276046
VHL15705,4.2902327
VHL14767,15.694229
VHL10108,5.1895123
VHL17818,4.1668835
VHL18324,8.169039
VHL19741,11.480442
VHL11815,8.512695
VHL18939,8.096182
VHL18042,0.5783192
VHL13176,3.855719
VHL16859,4.984494
VHL14405,3.7681298
VHL14751,28.543518
VHL18416,3.359584
VHL13952,8.587353
VHL14726,2.8701413
VHL11889,7.4110255
VHL12851,26.58211
VHL12862,4.984494
VHL14262,6.4872875
VHL13520,9.62682
VHL14967,3.3079681
VHL14728,8.825734
VHL15340,8.068699
VHL14760,7.483804
VHL18498,4.0386343
VHL18440,6.543772
VHL18477,7.023805
VHL16456,9.498395
VHL19596,3.276249
VHL19616,17.047941
VHL12885,21.4219
VHL13080,5.3722763
VHL10988,6.3833385
VHL16251,5.0312853
VHL16941,5.399529
VHL19708,8.001055
VHL13116,28.278526
VHL17823,8.277788
VHL14587,9.470099
VHL16807,3.2624066
VHL15706,6.795947
VHL19568,7.4077454
VHL12877,41.56808
VHL16412,3.7007723
VHL18036,126.00051
VHL16860,15.301965
VHL14755,3.7171373
VHL19234,23.815289
VHL13272,2.8839836
VHL16892,2.4804683
VHL17413,16.466805
VHL18817,3.855719
VHL11681,7.4077454
VHL10192,30.239933
VHL16374,6.795947
VHL17630,10.478923
VHL15610,3.799276
VHL11364,3.9921389
VHL13136,27.104881
VHL10038,7.8427334
VHL12580,6.65484
VHL14253,8.442024
VHL17421,16.889019
VHL15458,3.720417
VHL12574,6.4333167
VHL14109,10.592289
VHL15943,6.392182
VHL17404,5.308142
VHL14940,10.052819
VHL16625,14.198823
VHL12066,6.153292
VHL12899,8.890025
VHL11652,9.62682
VHL17554,156.14339
VHL11567,6.3833385
VHL10163,6.160364
VHL10355,14.198823
VHL12041,5.62945
VHL13416,11.932936
VHL15974,3.398131
VHL12082,7.0569043
VHL12319,3.7219028
VHL12556,4.6670475
VHL18675,2.6135006
VHL13381,0.4805214
VHL14325,69.39151
VHL15875,8.197594
VHL10638,6.1821656
VHL10544,4.0652456
VHL11654,3.7320786
VHL14423,0.37927145
VHL14569,7.4077454
VHL15007,3.77585
VHL18221,24.156092
VHL10785,2.276571
VHL16546,2.039478
VHL19173,11.025661
VHL11731,12.952951
VHL18180,7.9459944
VHL19452,6.5939183
VHL16163,8.096182
VHL14877,5.149279
VHL10102,70.51063
VHL16046,11.483722
VHL13684,18.829762
VHL18749,67.39959
VHL15304,9.564602
VHL10117,44.28227
VHL19957,4.707999
VHL19132,4.370143
VHL15383,11.075098
VHL10136,28.278526
VHL17919,4.779973
VHL11444,3.9553056
VHL18795,26.58211
VHL12062,10.266953
VHL15890,10.078231
VHL17372,33.63963
VHL12038,10.595569
VHL19368,2.6101596
VHL10476,5.541544
VHL14079,2.6562674
VHL10401,5.3510885
VHL12810,67.504005
VHL19466,2.0297623
VHL15757,6.0819473
VHL15894,3.5110128
VHL18056,9.136778
VHL16634,5.0593123
VHL16608,3.888912
VHL19831,1.8461331
VHL13863,12.309939
VHL11159,5.2129893
VHL15412,12.150558
VHL10730,5.62945
VHL17248,5.186232
VHL16421,16.470085
VHL11328,6.795947
VHL18439,5.8286986
VHL12340,6.3800583
VHL10461,5.72274
VHL15024,5.91715
VHL11850,17.22201
VHL16423,10.7897
VHL16427,11.6578045
VHL13444,3.855719
VHL16609,2.3960118
VHL11522,5.4819016
VHL11433,14.1687
VHL15853,3.1779222
VHL14168,6.7896585
VHL19004,7.3268046
VHL10827,39.080868
VHL19998,5.354369
VHL14997,1.3237581
VHL15827,8.908242
VHL18844,4.5610433
VHL10076,8.4871025
VHL16342,0.5614667
VHL19420,3.4505386
VHL12762,4.9529486
VHL16916,3.799276
VHL10660,7.3784013
VHL18142,8.4886055
VHL13721,6.6641183
VHL18101,7.9218607
VHL11732,3.1812022
VHL14351,5.308142
VHL16617,4.7939672
VHL13840,7.3799825
VHL10596,3.2656865
VHL19148,3.5314472
VHL16845,13.652084
VHL17262,10.482203
VHL17801,8.879367
VHL18039,17.913412
VHL15369,10.0866585
VHL14483,4.764161
VHL19700,8.096182
VHL15877,15.930769
VHL15552,12.220441
VHL18756,14.267687
VHL10301,14.584481
VHL17678,5.7063327
VHL17604,2.0297623
VHL17969,85.89876
VHL17089,9.501677
VHL13239,67.80298
VHL12466,4.984494
VHL16020,11.6708975
VHL15014,5.399529
VHL13302,4.9312577
VHL17986,6.820006
VHL14724,9.62682
VHL15147,4.9529486
VHL15325,6.7896585
VHL16131,11.667377
VHL14868,0.6929532
VHL15382,23.292515
VHL12164,6.799227
VHL11723,7.0596633
VHL14888,5.3070993
VHL17997,3.7163925
VHL11576,7.5093975
VHL16048,6.571605
VHL17795,6.6087713
VHL15642,7.2781377
VHL13953,11.3078785
VHL10189,15.9233465
VHL13338,5.6772904
VHL19247,73.095764
VHL16429,14.616761
VHL10272,4.255076
VHL12716,5.3510885
VHL12652,6.6029167
VHL13545,19.396095
VHL11323,7.1069727
VHL15121,15.934049
VHL17568,10.707338
VHL11886,7.603644
VHL17402,11.50989
VHL10243,11.612734
VHL13407,4.9173546
VHL12149,3.945343
VHL11037,9.932646
VHL17924,18.659384
VHL12180,13.512038
VHL14683,8.169039
VHL18920,3.842804
VHL12024,4.1668835
VHL13968,137.69865
VHL11079,3.799276
VHL14355,3.9361386
VHL11824,4.368851
VHL19942,5.401243
VHL12917,53.348934
VHL15326,42.884933
VHL13585,5.1297903
VHL12069,5.237185
VHL17056,8.19479
VHL10515,8.19151
VHL16435,5.186232
VHL17564,2.0297623
VHL18798,4.841527
VHL10222,7.885523
VHL17645,7.8077097
VHL10810,0.5614667
VHL14216,5.499292
VHL13799,4.6669793
VHL19965,4.7747784
VHL18568,11.50661
VHL17957,5.750317
VHL11023,7.210981
VHL17797,7.603644
VHL16174,39.38346
VHL15112,3.2624066
VHL10167,5.8915567
VHL18749,5.541544
VHL16276,7.210981
VHL15593,16.366253
VHL18474,3.2439222
VHL13000,6.2236304
VHL10796,4.181884
VHL16443,33.990837
VHL13954,11.025661
VHL12761,7.4110255
VHL17916,10.305893
VHL13145,11.056041
VHL19331,16.889019
VHL15623,15.884685
VHL13922,16.470085
VHL11222,3.4933667
VHL15425,11.480442
VHL19072,3.324872
VHL18649,11.50661
VHL14730,2.0436046
VHL12512,10.707338
VHL18486,0.3931138
VHL13182,5.402809
VHL19735,9.907052
VHL13370,32.1833
VHL15038,10.707338
VHL13034,2.435893
VHL16581,22.023924
VHL12113,8.096182
VHL16914,15.884685
VHL18231,17.39064
VHL14192,5.7486596
VHL10404,6.134771
VHL10084,39.057495
VHL13855,30.102926
VHL14027,5.186232
VHL16209,1.5309789
VHL11144,27.933153
VHL18646,5.1324506
VHL16431,6.799227
VHL16873,4.7674417
VHL19594,13.324204
VHL18630,7.0665936
VHL17288,3.5215144
VHL13113,7.4037275
VHL18865,5.815383
VHL18260,6.8538303
VHL13198,15.597827
VHL11475,5.63273
VHL18584,13.25982
VHL14768,32.853016
VHL16073,6.039535
VHL15742,4.382513
VHL18879,0.5614667
VHL12038,3.888912
VHL19728,8.491884
VHL17986,3.1812022
VHL18819,4.030652
VHL12225,0.3931138
VHL19157,7.5126777
VHL19615,5.544824
VHL17175,3.7131126
VHL13050,8.491884
VHL13123,2.4804683
VHL16065,4.303883
VHL12484,2.0882025
VHL11338,13.652084
VHL17289,3.499768
VHL15447,3.314859
VHL18803,7.210981
VHL18294,5.700365
VHL15133,5.2129893
VHL10657,4.3316746
VHL10619,7.7767744
VHL17912,16.366253
VHL18164,7.7767744
VHL14504,6.178885
VHL18885,4.276657
VHL10118,6.078667
VHL17852,4.7747784
VHL18834,11.184547
VHL11508,8.822454
VHL17633,3.184541
VHL15893,7.5093975
VHL14089,17.22201
VHL18800,79.63029
VHL12314,2.4804683
VHL18047,20.739288
VHL11118,4.5922294
VHL17922,2.629841
VHL17121,1.1672782
VHL13960,6.3800583
VHL15350,5.6722183
VHL17939,6.078667
VHL11888,9.9467745
VHL17044,5.401243
VHL10290,69.87976
VHL19497,14.581202
VHL17807,10.873784
VHL11467,122.0456
VHL14703,26.195604
VHL17518,6.795947
VHL19578,3.184541
VHL10425,27.104881
VHL11304,0.37927145
VHL10086,5.399529
VHL19512,5.1895123
VHL13350,3.3079681
VHL12694,73.51789
VHL12838,58.12229
VHL16255,3.0011606
VHL15196,10.058286
VHL16844,8.879367
VHL10977,8.879367
VHL18145,9.219195
VHL12297,5.0312853
VHL15274,11.515078
VHL15478,9.9359255
VHL16940,5.477783
VHL14407,1.8711247
VHL19544,6.931689
VHL10519,24.248775
VHL16928,3.6443293
VHL11692,5.7089415
VHL15180,6.3833385
VHL19040,3.9137797
VHL11628,6.160364
VHL19845,3.7518494
VHL16574,71.6534
VHL14807,7.246256
VHL11188,15.694229
VHL18077,32.153797
VHL14836,5.91715
VHL13406,1.6070275
VHL18365,2.0330417
VHL18328,0.36824927
VHL14695,3.7131126
VHL12724,8.19906
VHL10202,5.488985
VHL12815,3.2321777
VHL12630,16.722376
VHL14283,14.198823
VHL18698,4.328394
VHL10141,5.62945
VHL16204,7.214261
VHL11310,4.9708605
VHL18878,4.5058947
VHL19310,7.9244313
VHL18219,5.399529
VHL13108,5.714758
VHL14070,40.539803
VHL16891,5.0192513
VHL10398,5.92043
VHL12755,4.7747784
VHL12995,5.541544
VHL12158,5.022533
VHL17814,28.499773
VHL15098,3.7903962
VHL13066,19.923445
VHL13362,3.885632
VHL13443,3.6443293
VHL18173,3.855719
VHL16277,10.7897
VHL17380,7.3784013
VHL18129,9.943494
VHL11891,3.855719
VHL11042,6.3800583
VHL16137,5.6974797
VHL13400,4.1687784
VHL19399,27.104881
VHL16723,4.9529486
VHL12416,11.731622
VHL10350,4.437586
VHL13811,0.6929532
VHL13916,5.700365
VHL11857,4.9805326
VHL12040,6.59696
VHL10872,11.963056
VHL14351,17.913412
VHL18230,7.0596633
VHL14851,21.20924
VHL19426,9.083361
VHL12795,5.6974797
VHL16882,28.31229
VHL15924,4.984494
VHL10807,2.0330417
VHL10611,4.705781
VHL15296,5.186232
VHL11333,8.110382
VHL18616,3.4295466
VHL15633,7.9459944
VHL15157,1.8461331
VHL16982,3.799276
VHL13879,28.499773
VHL17585,6.464079
VHL13116,5.433766
VHL16982,3.224369
VHL18017,9.514788
VHL19155,10.1410055
VHL19997,2.6529877
VHL19660,5.402809
VHL19990,7.9277115
VHL13582,6.6118994
VHL15998,12.586281
VHL13285,3.0783002
VHL16586,4.3877087
VHL15120,5.285025
VHL14954,8.908242
VHL18066,3.4357438
VHL13559,7.9244313
VHL14707,11.078378
VHL12562,9.932646
VHL15527,2.6529877
VHL12878,7.9244313
VHL12507,1.4138101
VHL14699,2.6688366
VHL14730,9.8656435
VHL16614,6.795947
VHL13024,6.3800583
VHL19915,8.099462
VHL13101,5.1297903
VHL13052,5.948877
VHL19820,72.05574
VHL11562,3.9586847
VHL16424,13.133749
VHL10876,11.996426
VHL12199,7.1171327
VHL17320,8.904961
VHL13599,5.375556
VHL15761,4.9529486
VHL12114,2.6529877
VHL14797,3.2624066
VHL10360,15.346753
VHL11344,22.546694
VHL13709,3.6666138
VHL19962,24.268578
VHL11021,4.764161
VHL11988,9.630099
VHL18459,4.9239855
VHL12547,8.904961
VHL17688,11.088178
VHL10267,65.14771
VHL17363,14.685895
VHL19946,14.195543
VHL17698,6.3800583
VHL10234,2.6859589
VHL13897,16.366253
VHL13543,5.1209245
VHL11002,9.910332
VHL19102,5.3025265
VHL17633,113.295784
VHL18124,5.544824
VHL16120,6.474853
VHL19186,9.078088
VHL18664,6.403682
VHL17083,72.05574
VHL13077,9.932646
VHL17267,7.5093975
VHL18565,17.047941
VHL13814,11.63831
VHL18967,20.899128
VHL13503,8.361028
VHL13644,1.637497
VHL17079,4.980011
VHL15239,10.045133
VHL17245,2.6500258
VHL10153,114.444084
VHL19693,1.6874588
VHL10773,5.8915567
VHL11413,4.2144566
VHL10223,22.227345
VHL18530,2.0414832
VHL12551,7.4471955
VHL17602,5.7089415
VHL13375,26.189844
VHL13337,27.886261
VHL18551,10.058286
VHL17882,3.172412
VHL17761,4.9562283
VHL12646,6.571605
VHL15219,12.712986
VHL14365,7.000321
VHL16915,1.3508775
VHL10906,4.8298507
VHL13513,3.1162212
VHL14542,8.908242
VHL14200,7.5093975
VHL18013,8.861628
VHL14772,9.498395
VHL13641,8.19151
VHL15001,6.178885
VHL10409,8.135975
VHL12698,11.667377
VHL14128,16.671692
VHL10621,3.842804
VHL13729,9.02874
VHL16191,8.790262
VHL11188,9.564602
VHL14810,28.278526
VHL16357,0.3931138
VHL18353,5.8915567
VHL15843,4.9562283
VHL10210,4.1701636
VHL17457,5.544824
VHL11022,9.219195
VHL16541,5.3210473
VHL17647,3.7219028
VHL11229,34.059853
VHL17996,3.7681298
VHL17089,4.586636
VHL19543,10.056099
VHL19715,28.801298
VHL17944,8.587353
VHL16820,28.278526
VHL14857,8.491884
VHL17512,6.1821656
VHL16649,13.652084
VHL14838,15.009026
VHL14568,5.541544
VHL17525,8.584072
VHL16117,7.9244313
VHL13135,6.078667
VHL19812,16.674973
VHL17027,5.91715
VHL14654,5.541544
VHL12420,8.269697
VHL10360,8.096182
VHL13629,14.198823
VHL16737,8.096182
VHL15446,7.5093975
VHL10946,4.041914
VHL13953,2.0297623
VHL17303,17.39064
VHL15447,3.9553056
VHL12854,7.9244313
VHL12567,7.39984
VHL19137,3.2656865
VHL19411,7.7158184
VHL10923,2.6101596
VHL17236,8.878586
VHL19462,23.572803
VHL13097,6.153292
VHL19969,4.809361
VHL11860,3.7163925
VHL18943,2.7084558
VHL11672,12.737763
VHL10815,5.3510885
VHL16245,5.324102
VHL14969,14.198823
VHL19652,3.7163925
VHL11330,5.673771
VHL19827,26.58211
VHL10484,4.564324
VHL11394,2.9978807
VHL18787,37.334846
VHL11803,5.3070993
VHL12784,11.088178
VHL17216,10.592289
VHL10033,11.025661
VHL11776,3.7567313
VHL14947,10.478923
VHL17522,4.984494
VHL14197,4.1668835
VHL13071,2.260722
VHL17406,4.5825787
VHL12174,11.996426
VHL12440,6.3028784
VHL12462,5.399529
VHL12158,6.795947
VHL14899,3.359584
VHL11281,12.737763
VHL10913,11.674177
VHL19630,5.699364
VHL19709,4.764161
VHL14819,7.4077454
VHL15381,4.160724
VHL14781,3.5314472
VHL18728,10.478923
VHL16520,2.6529877
VHL10643,84.02317
VHL19438,24.519232
VHL14103,-0.012993753
VHL19088,4.276657
VHL15456,8.904961
VHL16411,15.934049
VHL19044,2.4804683
VHL15194,22.087553
VHL11490,4.5058947
VHL13904,6.464079
VHL15148,25.541409
VHL10918,8.584072
VHL19119,17.39064
VHL10313,12.985722
VHL17176,33.14831
VHL17166,5.3114223
VHL11166,3.7551293
VHL19144,14.195543
VHL17259,46.894405
VHL11965,26.195604
VHL13791,5.948877
VHL12309,9.932646
VHL18687,2.5811641
VHL10199,7.6339135
VHL18562,10.302613
VHL14042,11.480442
VHL19017,6.403682
VHL18805,3.2624066
VHL18622,11.056041
VHL14045,50.04959
VHL17010,5.2129893
VHL16993,3.76485
VHL16050,5.541544
VHL16363,2.6101596
VHL10287,2.6101596
VHL19873,17.581097
VHL15450,9.630099
VHL14789,5.399529
VHL14379,1.637497
VHL10911,9.68122
VHL10449,11.996426
VHL19705,9.078088
VHL14766,10.164465
VHL16203,12.050069
VHL14855,3.9361286
VHL14661,152.55527
VHL19859,2.0436046
VHL14028,6.5936804
VHL14991,2.0330417
VHL15291,5.0089784
VHL16047,11.056041
VHL12253,4.181884
VHL10428,5.324102
VHL15237,57.346283
VHL16101,11.0910015
VHL16143,23.506365
VHL10257,14.195543
VHL16662,57.851803
VHL19799,65.7438
VHL14241,7.6674895
VHL17705,14.195543
VHL17529,0.37927145
VHL15191,7.6003637
VHL17451,6.1636443
VHL17879,4.9588237
VHL19264,5.7814107
VHL19009,28.278526
VHL10568,5.541544
VHL19545,9.630099
VHL16822,7.5093975
VHL10957,35.21084
VHL15607,5.2129893
VHL12093,127.307076
VHL19096,26.58211
VHL18288,8.340179
VHL11310,5.399529
VHL19333,22.036247
VHL13823,10.707338
VHL19965,5.308142
VHL16917,6.8538303
VHL11177,2.0297623
VHL16853,20.141003
VHL18554,46.95098
VHL18562,11.230109
VHL10753,10.041852
VHL16804,5.72274
VHL18774,20.87992
VHL15561,4.7747784
VHL12265,9.907052
VHL10021,6.605491
VHL18216,5.541544
VHL18297,72.05574
VHL15781,0.45106298
VHL12134,5.7814107
VHL12909,5.6772904
VHL19963,26.200893
VHL16014,3.2624066
VHL14675,6.8538303
VHL19999,2.2178938
VHL15433,5.186232
VHL12937,3.4505386
VHL11373,44.415314
VHL17859,5.2849216
VHL10314,14.198823
VHL18773,6.6029167
VHL16942,5.6772904
VHL18334,5.1297903
VHL17910,3.7518494
VHL18494,7.9277115
VHL12860,4.7780037
VHL10204,35.590614
VHL19924,12.309939
VHL13255,5.699364
VHL12057,12.1207075
VHL19296,8.491884
VHL10104,11.627788
VHL14185,16.508219
VHL15914,5.4745035
VHL11633,9.938915
VHL10331,2.4804683
VHL15981,7.9244313
VHL18376,10.041852
VHL14890,7.210981
VHL14283,26.58211
VHL15877,1.7778499
VHL10019,10.041852
VHL10439,6.3028784
VHL18436,58.1277
VHL11989,6.134771
VHL19813,11.075098
VHL15869,12.613982
VHL13464,5.3114223
VHL14974,8.281068
VHL13446,6.59696
VHL11326,5.2097077
VHL12561,4.437586
VHL12421,7.9244313
VHL15061,19.465122
VHL16174,10.478923
VHL14500,15.694229
VHL16937,14.682615
VHL13576,15.694229
VHL12458,5.91715
VHL11965,10.361809
VHL11890,4.7674417
VHL14930,3.885632
VHL16445,6.1991453
VHL11308,15.884685
VHL17652,9.932646
VHL13004,21.20924
VHL10262,8.096182
VHL13111,3.7903962
VHL13568,7.4077454
VHL12606,6.65484
VHL15786,6.818716
VHL11054,32.72458
VHL15167,5.940076
VHL14716,74.09877
VHL11763,6.467359
VHL17885,7.4077454
VHL16048,4.848169
VHL17032,7.0569043
VHL10344,11.907342
VHL13463,8.361028
VHL12903,3.885632
VHL14551,32.62121
VHL14763,5.399529
VHL19270,8.001055
VHL12817,11.075098
VHL18354,6.036255
VHL12185,5.694295
VHL14983,17.39064
VHL15530,8.266417
VHL15827,8.904961
VHL14886,32.70494
VHL17643,4.7747784
VHL16987,8.587353
VHL14294,8.491884
